"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover Crops",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil Moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3^  water/cm^3^ soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"1484","Cover Crops",38,"2014-2","1;2","1","Other Soil Properties","Physical Properties","Soil Bulk Density","bulk density","0-45 cm","0-60 cm","Mg/m^3^","Tukey","mean",0,"NA","NA",1.36,1,"NA","NA",1.34,"ns","0","mono","no cover crop","maize: fallow / soybean: fallow","oat (corn), clover (soybean)","maize: spring oat / soybean: red clover","Single species","Rotation of Cover Crops","Dependent on other factors","assumed societal harm",NA,NA,NA,NA,-1.47,"Other Soil Properties | Physical Properties | Soil Bulk Density","Dependent on other factors | assumed societal harm"
"1485","Cover Crops",38,"2014-2","1;2","1","Other Soil Properties","Physical Properties","Soil Bulk Density","bulk density","0-45 cm","0-60 cm","Mg/m^3^","Tukey","mean",0,"NA","NA",1.36,2,"NA","NA",1.34,"ns","0","mono","no cover crop","maize: fallow / soybean: fallow","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch","Single species","Rotation of Cover Crops","Dependent on other factors","assumed societal harm",NA,NA,NA,NA,-1.47,"Other Soil Properties | Physical Properties | Soil Bulk Density","Dependent on other factors | assumed societal harm"
"1486","Cover Crops",38,"2014-2","1;2","1","Other Soil Properties","Physical Properties","Soil Bulk Density","bulk density","0-45 cm","0-60 cm","Mg/m^3^","Tukey","mean",0,"NA","NA",1.36,3,"NA","NA",1.33,"ns","0","mono","no cover crop","maize: fallow / soybean: fallow","Italian ryegrass","maize: annual ryegrass / soybean: annual ryegrass","Single species","Non-legume","Dependent on other factors","assumed societal harm",NA,NA,NA,NA,-2.21,"Other Soil Properties | Physical Properties | Soil Bulk Density","Dependent on other factors | assumed societal harm"
"1487","Cover Crops",38,"2014-2","1;2","1","Other Soil Properties","Physical Properties","Soil Bulk Density","bulk density","0-45 cm","0-60 cm","Mg/m^3^","Tukey","mean",0,"NA","NA",1.36,4,"NA","NA",1.35,"ns","0","mono","no cover crop","maize: fallow / soybean: fallow","forage radish","maize: radish / soybean: radish","Single species","Non-legume","Dependent on other factors","assumed societal harm",NA,NA,NA,NA,-0.74,"Other Soil Properties | Physical Properties | Soil Bulk Density","Dependent on other factors | assumed societal harm"
"1488","Cover Crops",2,"2006-5","1;2;3;4;5","1","Crop Yields","Crop Nitrogen Content","Corn Stalk Nitrogen Content","maize stalk nitrate",NA,"NA","mg N/kg","Tukey","mean",0,"NA","NA",428,2,"NA","NA",425,"ns","0","mono","no cover crop","fallow, corn stalk nitrate","oat","oat cover crop, corn stalk nitrate","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.7,"Crop Yields | Crop Nitrogen Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"1489","Cover Crops",2,"2006-5","1;2;3;4;5","1","Crop Yields","Crop Nitrogen Content","Corn Stalk Nitrogen Content","maize stalk nitrate",NA,"NA","mg N/kg","Tukey","mean",1,"NA","NA",496,2,"NA","NA",425,"ns","0","mono_mono","winter rye","winter rye cover crop, corn stalk nitrate","oat","oat cover crop, corn stalk nitrate","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-14.31,"Crop Yields | Crop Nitrogen Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"1490","Cover Crops",14,"1998-3","2","1","Soil Nutrients","Nitrogen","Nitrate","soil nitrate (NO~3~-N) preceeding maize","0-150 cm","0-150 cm","kg/ha","contrasts","mean",0,"NA","NA",61,1,"NA","NA",56,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-8.2,"Soil Nutrients | Nitrogen | Nitrate","Dependent on other factors | dependent on other factors"
"1491","Cover Crops",14,"1998-3","3","1","Soil Nutrients","Nitrogen","Nitrate","soil nitrate (NO~3~-N) preceeding maize","0-150 cm","0-150 cm","kg/ha","contrasts","mean",0,"NA","NA",55,1,"NA","NA",75,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,36.36,"Soil Nutrients | Nitrogen | Nitrate","Dependent on other factors | dependent on other factors"
"1492","Cover Crops",22,"2010-2","2","1","Pests","Weeds","Weed Community","weed density after termination of cover crops",NA,"NA","#/m^2^","Tukey","mean",2,"NA","NA",0.9,3,"NA","NA",25.6,"0.05","NA","mono_mono","winter rye","rye winter cover crop","winter triticale","winter triticale cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,2744.44,"Pests | Weeds | Weed Community","Negative | assumed societal harm"
"1493","Cover Crops",22,"2010-2","2","1","Pests","Weeds","Weed Community","weed density after termination of cover crops",NA,"NA","#/m^2^","Tukey","mean",2,"NA","NA",0.9,5,"NA","NA",19.3,"0.05","NA","mono_mono","winter rye","rye winter cover crop","barley","winter barley cover cro","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,2044.44,"Pests | Weeds | Weed Community","Negative | assumed societal harm"
"1494","Cover Crops",22,"2010-2","1","1","Pests","Weeds","Weed Community","weed density after termination of cover crops",NA,"NA","#/m^2^","Tukey","mean",3,"NA","NA",24.2,4,"NA","NA",18.4,"ns","0","mono_mono","winter triticale","winter triticale cover crop","Austrian winter pea","Austrian winter peas cover crop","Mixture comparisons","Legume","Negative","assumed societal harm",NA,NA,NA,NA,-23.97,"Pests | Weeds | Weed Community","Negative | assumed societal harm"
"1495","Cover Crops",22,"2010-2","2","1","Pests","Weeds","Weed Community","weed density after termination of cover crops",NA,"NA","#/m^2^","Tukey","mean",3,"NA","NA",25.6,5,"NA","NA",19.3,"ns","0","mono_mono","winter triticale","winter triticale cover crop","barley","winter barley cover cro","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-24.61,"Pests | Weeds | Weed Community","Negative | assumed societal harm"
"1496","Cover Crops",22,"2010-2","1","1","Pests","Weeds","Weed Community","weed density after termination of cover crops",NA,"NA","#/m^2^","Tukey","mean",3,"NA","NA",24.2,5,"NA","NA",43.3,"0.05","NA","mono_mono","winter triticale","winter triticale cover crop","barley","winter barley cover cro","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,78.93,"Pests | Weeds | Weed Community","Negative | assumed societal harm"
"1497","Cover Crops",22,"2010-2","1","1","Pests","Weeds","Weed Community","weed density after termination of cover crops",NA,"NA","#/m^2^","Tukey","mean",4,"NA","NA",18.4,5,"NA","NA",43.3,"0.05","NA","mono_mono","Austrian winter peas","Austrian winter peas cover crop","barley","winter barley cover cro","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,135.33,"Pests | Weeds | Weed Community","Negative | assumed societal harm"
"1498","Cover Crops",4,"2011-2","1;2","1;2;3;4","Pests","Weeds","Weeed Community (Biomass)","weed biomass",NA,"NA","g/m^2^",NA,"mean",2,"NA","NA",201,3,"NA","NA",76,"0.05","NA","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture","Negative","assumed societal harm",NA,NA,NA,NA,-62.19,"Pests | Weeds | Weeed Community (Biomass)","Negative | assumed societal harm"
"1499","Cover Crops",4,"2011-2","1;2","1;2;3;4","Pests","Weeds","Weeed Community (Biomass)","weed biomass",NA,"NA","g/m^2^",NA,"mean",1,"NA","NA",207,3,"NA","NA",76,"0.05","NA","mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture","Negative","assumed societal harm",NA,NA,NA,NA,-63.29,"Pests | Weeds | Weeed Community (Biomass)","Negative | assumed societal harm"
"1500","Cover Crops",4,"2011-2","1;2","1;2;3;4","Pests","Weeds","Weeed Community (Biomass)","weed biomass",NA,"NA","g/m^2^",NA,"mean",1,"NA","NA",207,2,"NA","NA",201,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture","Negative","assumed societal harm",NA,NA,NA,NA,-2.9,"Pests | Weeds | Weeed Community (Biomass)","Negative | assumed societal harm"
"1501","Cover Crops",4,"2011-2","1;2","1;2;3;4","Pests","Weeds","Weeed Community (Biomass)","weed biomass",NA,"NA","g/m^2^",NA,"mean",0,"NA","NA",252,3,"NA","NA",76,"0.05","1","mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture","Negative","assumed societal harm",NA,NA,NA,NA,-69.84,"Pests | Weeds | Weeed Community (Biomass)","Negative | assumed societal harm"
"1502","Cover Crops",4,"2011-2","1;2","1;2;3;4","Pests","Weeds","Weeed Community (Biomass)","weed biomass",NA,"NA","g/m^2^",NA,"mean",0,"NA","NA",252,1,"NA","NA",207,"ns","0","mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-17.86,"Pests | Weeds | Weeed Community (Biomass)","Negative | assumed societal harm"
"1503","Cover Crops",4,"2011-2","1;2","1;2;3;4","Pests","Weeds","Weeed Community (Biomass)","weed biomass",NA,"NA","g/m^2^",NA,"mean",0,"NA","NA",252,2,"NA","NA",201,"ns","0","mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture","Negative","assumed societal harm",NA,NA,NA,NA,-20.24,"Pests | Weeds | Weeed Community (Biomass)","Negative | assumed societal harm"
"1504","Cover Crops",14,"1998-3","2","1","Water Quality","Nutrient Runoff","Nitrate","total NO~3~-N lost from soil under maize",NA,"NA","kg/ha","contrasts","mean",0,"NA","NA",1.2,1,"NA","NA",0,"0.1","1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1505","Cover Crops",14,"1998-3","1","1","Water Quality","Nutrient Runoff","Nitrate","total NO~3~-N lost from soil under maize",NA,"NA","kg/ha","contrasts","mean",0,"NA","NA",24,1,"NA","NA",24,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1506","Cover Crops",14,"1998-3","3","1","Water Quality","Nutrient Runoff","Nitrate","total NO~3~-N lost from soil under maize",NA,"NA","kg/ha","contrasts","mean",0,"NA","NA",46,1,"NA","NA",46,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1507","Cover Crops",14,"1998-3","1","1","Water Quality","Nutrient Runoff","Nitrate","total NO~3~-N lost from soil under soybean",NA,"NA","kg/ha","contrasts","mean",0,"NA","NA",35,1,"NA","NA",18,"0.1","1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-48.57,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1508","Cover Crops",14,"1998-3","2","1","Water Quality","Nutrient Runoff","Nitrate","total NO~3~-N lost from soil under soybean",NA,"NA","kg/ha","contrasts","mean",0,"NA","NA",0.04,1,"NA","NA",0,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1509","Cover Crops",14,"1998-3","3","1","Water Quality","Nutrient Runoff","Nitrate","total NO~3~-N lost from soil under soybean",NA,"NA","kg/ha","contrasts","mean",0,"NA","NA",54,1,"NA","NA",53,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-1.85,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1510","Cover Crops",18,"2005-4","1;2;3;4","1","Water Quality","Nutrient Runoff","Nitrate","average NO~3~-N loss through subsurface drainage over 4 years (maize)",NA,"NA","kg/ha","LSM","mean",0,"NA","NA",39.8,1,"NA","NA",41.1,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,3.27,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1511","Cover Crops",18,"2005-4","1;2;3;4","1","Water Quality","Nutrient Runoff","Nitrate","average NO~3~-N loss through subsurface drainage over 4 years (soybean)",NA,"NA","kg/ha","LSM","mean",0,"NA","NA",36.3,1,"NA","NA",36.5,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.55,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1512","Cover Crops",18,"2005-4","1;2;3;4","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted average NO~3~-N concentration in subsurface drainage over 4 years (maize)",NA,"NA","kg/ha","LSM","mean",0,"NA","NA",13.8,1,"NA","NA",12.8,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-7.25,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1513","Cover Crops",18,"2005-4","1;2;3;4","1","Water Quality","Nutrient Runoff","Nitrate","flow-weighted average NO~3~-N concentration in subsurface drainage over 4 years (soybean)",NA,"NA","kg/ha","LSM","mean",0,"NA","NA",12.8,1,"NA","NA",11.4,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-10.94,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1514","Cover Crops",18,"2005-4","1;2;3;4","1","Crop Yields","Crop Nitrogen Content","Corn Stalk Nitrogen Content","total aboveground N uptake (maize)",NA,"NA","kg/ha","LSM","mean",0,"NA","NA",199,1,"NA","NA",207,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,4.02,"Crop Yields | Crop Nitrogen Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"1515","Cover Crops",18,"2005-4","1;2;3;4","1","Crop Yields","Crop Nitrogen Content","Soybean Stalk Nitrogen Content","total aboveground N uptake (soybean)",NA,"NA","kg/ha","LSM","mean",0,"NA","NA",171,1,"NA","NA",140,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-18.13,"Crop Yields | Crop Nitrogen Content | Soybean Stalk Nitrogen Content","Positive | assumed societal benefit"
"1516","Cover Crops",21,"2008-1","1","1","Crop Yields","Crop Nitrogen Content","Corn Stalk Nitrogen Content","maize silage N removal",NA,"NA","kg/ha","LSD","mean",0,"NA","NA",176,1,"NA","NA",143,"0.05","-1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-18.75,"Crop Yields | Crop Nitrogen Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"1517","Cover Crops",26,"2006-2","1","1","Crop Yields","Crop Growth","Corn Stalk Biomass","maize silage yield",NA,"NA","kg/ha","LSD","mean",0,"NA","NA",11301,1,"NA","NA",10570,"ns","0","mono","no cover crop","no cover crop","Italian ryegrass","annual rye grass cover crop","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-6.47,"Crop Yields | Crop Growth | Corn Stalk Biomass","Positive | assumed societal benefit"
