"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"723","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.2,1,"3","NA",0.9,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-71.88,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"724","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.2,1,"3","NA",0.9,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-71.88,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"725","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",19.7,1,"3","NA",3,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-84.77,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"726","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",19.7,1,"3","NA",3,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-84.77,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"727","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",8.8,1,"3","NA",1.2,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-86.36,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"728","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",8.8,1,"3","NA",1.2,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-86.36,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"729","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",4,1,"3","NA",3,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-25,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"730","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",4,1,"3","NA",3,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-25,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"731","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.3,1,"3","NA",0.4,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-87.88,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"732","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.3,1,"3","NA",0.4,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-87.88,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"733","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",1.5,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"734","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",1.5,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"735","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",1.2,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"736","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",1.2,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"737","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",31.3,1,"3","NA",18,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-42.49,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"738","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",31.3,1,"3","NA",18,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-42.49,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"739","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",10.2,1,"3","NA",12.1,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,18.63,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"740","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",10.2,1,"3","NA",12.1,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,18.63,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"741","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",18.7,1,"3","NA",3.7,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-80.21,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"742","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",18.7,1,"3","NA",3.7,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-80.21,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"743","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",5.5,1,"3","NA",1.2,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-78.18,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"744","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",5.5,1,"3","NA",1.2,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-78.18,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"745","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.7,1,"3","NA",0,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"746","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.7,1,"3","NA",0,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"747","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.7,1,"3","NA",0,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"748","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.7,1,"3","NA",0,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"749","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"750","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"751","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"752","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"753","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
