"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover crop",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3  water/cm^3 soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil moisture","NA | NA"
"1239","Cover crop",39,"2009-6","5","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","se",0,"NA","NA",0.33,1,"NA","NA",0.27,"1E-3","-1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-18.18,"Crop Yields | Grain Production | Corn","NA | NA"
"1240","Cover crop",39,"2009-6","1","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","mean",0,"NA","NA",10.77,1,"NA","NA",11.64,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,8.08,"Crop Yields | Grain Production | Corn","NA | NA"
"1241","Cover crop",39,"2009-6","1","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","se",0,"NA","NA",0.28,1,"NA","NA",0.41,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,46.43,"Crop Yields | Grain Production | Corn","NA | NA"
"1242","Cover crop",38,"2014-2","1;2","1","Other Soil Properties","Chemical Properties","pH","pH","0-45 cm","0-60 cm","pH","Tukey","mean",0,"NA","NA",5.7,4,"NA","NA",5.54,"0.05","-1","mono","no cover crop","maize: fallow / soybean: fallow","forage radish","maize: radish / soybean: radish","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-2.81,"Other Soil Properties | Chemical Properties | pH","NA | NA"
"1243","Cover crop",38,"2014-2","1;2","1","Other Soil Properties","Chemical Properties","pH","pH","0-45 cm","0-60 cm","pH","Tukey","mean",0,"NA","NA",5.7,5,"NA","NA",5.62,"0.05","-1","mono","no cover crop","maize: fallow / soybean: fallow","forage rape","maize: rape / soybean: rape","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-1.4,"Other Soil Properties | Chemical Properties | pH","NA | NA"
"1244","Cover crop",38,"2014-2","1;2","1","Other Soil Properties","Chemical Properties","pH","pH","0-45 cm","0-60 cm","pH","Tukey","mean",0,"NA","NA",5.7,1,"NA","NA",5.61,"ns","0","mono","no cover crop","maize: fallow / soybean: fallow","oat (corn), clover (soybean)","maize: spring oat / soybean: red clover","Single species","Rotation of Cover Crops",NA,NA,NA,NA,NA,NA,-1.58,"Other Soil Properties | Chemical Properties | pH","NA | NA"
"1245","Cover crop",38,"2014-2","1;2","1","Other Soil Properties","Chemical Properties","pH","pH","0-45 cm","0-60 cm","pH","Tukey","mean",0,"NA","NA",5.7,2,"NA","NA",5.71,"ns","0","mono","no cover crop","maize: fallow / soybean: fallow","winter rye (corn), hairy vetch (soybean)","maize: cereal rye / soybean: hairy vetch","Single species","Rotation of Cover Crops",NA,NA,NA,NA,NA,NA,0.18,"Other Soil Properties | Chemical Properties | pH","NA | NA"
"1246","Cover crop",38,"2014-2","1;2","1","Other Soil Properties","Chemical Properties","pH","pH","0-45 cm","0-60 cm","pH","Tukey","mean",0,"NA","NA",5.7,3,"NA","NA",5.65,"ns","0","mono","no cover crop","maize: fallow / soybean: fallow","Italian ryegrass","maize: annual ryegrass / soybean: annual ryegrass","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-0.88,"Other Soil Properties | Chemical Properties | pH","NA | NA"
"1247","Cover crop",39,"2009-6","2","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","mean",0,"NA","NA",8.32,1,"NA","NA",8.66,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,4.09,"Crop Yields | Grain Production | Corn","NA | NA"
"1248","Cover crop",39,"2009-6","2","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","se",0,"NA","NA",0.34,1,"NA","NA",0.07,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-79.41,"Crop Yields | Grain Production | Corn","NA | NA"
"1249","Cover crop",39,"2009-6","3","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","mean",0,"NA","NA",8.19,1,"NA","NA",8.61,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,5.13,"Crop Yields | Grain Production | Corn","NA | NA"
"1250","Cover crop",39,"2009-6","3","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","se",0,"NA","NA",0.16,1,"NA","NA",0.28,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,75,"Crop Yields | Grain Production | Corn","NA | NA"
"1251","Cover crop",39,"2009-6","6","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","mean",0,"NA","NA",8.35,1,"NA","NA",8.61,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,3.11,"Crop Yields | Grain Production | Corn","NA | NA"
"1252","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",1,"NA","NA",1728,2,"NA","NA",1816,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",5.09,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1253","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",1,"NA","NA",1728,3,"NA","NA",1818,"ns","0","mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",5.21,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1254","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",2,"NA","NA",1816,3,"NA","NA",1818,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",0.11,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1255","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",0,"4","NA",1832,1,"4","NA",1951,"ns","0","mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",6.5,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1256","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",0,"4","NA",1832,2,"4","NA",1977,"ns","0","mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",7.91,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1257","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",0,"4","NA",1832,3,"4","NA",1801,"ns","0","mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",-1.69,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1258","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",1,"4","NA",1951,2,"4","NA",1977,"ns","0","mono_mix_2","forage radish","forage radish for winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Mixture comparisons","Non-legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",1.33,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1259","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",1,"4","NA",1951,3,"4","NA",1801,"ns","0","mono_mix_3","forage radish","forage radish for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",-7.69,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1260","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"mean",2,"4","NA",1977,3,"4","NA",1801,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",-8.9,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1261","Cover crop",26,"2006-2","1","1","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance (Fall)","0-46 cm","0-60 cm","kPa","LSD","mean",0,"NA","NA",1372,1,"NA","NA",1427,"ns","0","mono","no cover crop","no cover crop","Italian ryegrass","annual rye grass cover crop","Single species","Non-legume","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",4.01,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1262","Cover crop",39,"2009-6","6","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","ANOVA","se",0,"NA","NA",0.28,1,"NA","NA",0.37,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,32.14,"Crop Yields | Grain Production | Corn","NA | NA"
"1263","Cover crop",41,"2014-3","1;2;3","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha",NA,"mean",0,"NA","NA",12.7,1,"2","NA",12.3,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop, early termination","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-3.15,"Crop Yields | Grain Production | Corn","NA | NA"
"1264","Cover crop",41,"2014-3","1;2;3","2","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha",NA,"mean",0,"NA","NA",16.9,1,"2","NA",16.7,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop, early termination","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-1.18,"Crop Yields | Grain Production | Corn","NA | NA"
"1265","Cover crop",41,"2014-3","1;2;3","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha",NA,"mean",0,"NA","NA",12.7,1,"3","NA",12.3,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop, late termination","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-3.15,"Crop Yields | Grain Production | Corn","NA | NA"
"1266","Cover crop",41,"2014-3","1;2;3","2","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha",NA,"mean",0,"NA","NA",16.9,1,"3","NA",19.3,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop, late termination","Single species","Non-legume",NA,NA,NA,NA,NA,NA,14.2,"Crop Yields | Grain Production | Corn","NA | NA"
"1267","Cover crop",47,"2008-7","1;2;3;4;5;6;7","1","Crop Yields","Grain Production","Corn","maize grain yield (7 year average)",NA,"NA","Mg/ha","LSD","mean",0,"NA","NA",12.2,1,"NA","NA",12.1,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-0.82,"Crop Yields | Grain Production | Corn","NA | NA"
"1268","Cover crop",47,"2008-7","1;2;3;4;5;6;7","1","Crop Yields","Grain Production","Soybean","soybean grain yield (7 year average)",NA,"NA","Mg/ha","LSD","mean",0,"NA","NA",3,1,"NA","NA",3,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,0,"Crop Yields | Grain Production | Soybean","NA | NA"
"1269","Cover crop",21,"2008-1","1","1","Soil Nutrients","Phosphorus & Potassium","Phosphorus","Olsen phosphorus (Olsen P) concentration in Fall, 0-30 cm","0-30 cm","0-30 cm","mg/kg","LSD","mean",0,"NA","NA",71,1,"NA","NA",61,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-14.08,"Soil Nutrients | Phosphorus & Potassium | Phosphorus","NA | NA"
"1270","Cover crop",21,"2008-1","1","1","Soil Nutrients","Phosphorus & Potassium","Phosphorus","Olsen phosphorus (Olsen P) concentration in Fall, 30-60 cm","30-60 cm","0-60 cm","mg/kg","LSD","mean",0,"NA","NA",15,1,"NA","NA",15,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,0,"Soil Nutrients | Phosphorus & Potassium | Phosphorus","NA | NA"
"1271","Cover crop",21,"2008-1","1","1","Soil Nutrients","Phosphorus & Potassium","Phosphorus","Olsen phosphorus (Olsen P) concentration in Fall, 60-90 cm","60-90 cm","0-60 cm","mg/kg","LSD","mean",0,"NA","NA",11,1,"NA","NA",10,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-9.09,"Soil Nutrients | Phosphorus & Potassium | Phosphorus","NA | NA"
"1272","Cover crop",21,"2008-1","1","1","Soil Nutrients","Phosphorus & Potassium","Phosphorus","Olsen phosphorus (Olsen P) concentration in Spring, 0-60 cm","0-60 cm","0-60 cm","mg/kg","LSD","mean",0,"NA","NA",10.5,1,"NA","NA",8.2,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-21.9,"Soil Nutrients | Phosphorus & Potassium | Phosphorus","NA | NA"
"1273","Cover crop",38,"2014-2","1;2","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","nitrate (NO3-N)","0-45 cm","0-60 cm","mg/kg","Tukey","mean",3,"NA","NA",11.26,4,"NA","NA",15.41,"ns","0","mono_mono","Italian ryegrass","maize: annual ryegrass / soybean: annual ryegrass","forage radish","maize: radish / soybean: radish","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,36.86,"Soil Nutrients | Nitrogen | Nitrate (NO3)","NA | NA"
"1274","Cover crop",38,"2014-2","1;2","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","nitrate (NO3-N)","0-45 cm","0-60 cm","mg/kg","Tukey","mean",3,"NA","NA",11.26,5,"NA","NA",13.62,"ns","0","mono_mono","Italian ryegrass","maize: annual ryegrass / soybean: annual ryegrass","forage rape","maize: rape / soybean: rape","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,20.96,"Soil Nutrients | Nitrogen | Nitrate (NO3)","NA | NA"
"1275","Cover crop",38,"2014-2","1;2","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","nitrate (NO3-N)","0-45 cm","0-60 cm","mg/kg","Tukey","mean",4,"NA","NA",15.41,5,"NA","NA",13.62,"ns","0","mono_mono","forage radish","maize: radish / soybean: radish","forage rape","maize: rape / soybean: rape","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-11.62,"Soil Nutrients | Nitrogen | Nitrate (NO3)","NA | NA"
"1276","Cover crop",37,"2003-2","1","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","soil nitrate 0-30 cm depth (spring)","0-30 cm","0-30 cm","mg N/kg soil","Tukey","mean",0,"NA","NA",4.81,1,"NA","NA",4.27,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-11.23,"Soil Nutrients | Nitrogen | Nitrate (NO3)","NA | NA"
"1277","Cover crop",26,"2006-2","1","1","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance (Fall)","0-46 cm","0-60 cm","kPa","LSD","mean",0,"NA","NA",1372,2,"NA","NA",1605,"ns","0","mix_2","no cover crop","no cover crop","winter rye + oat","oat/winter rye cover crop","Two species","Non-legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",16.98,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1278","Cover crop",26,"2006-2","1","1","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance (Spring)","0-46 cm","0-60 cm","kPa","LSD","mean",0,"NA","NA",1266,1,"NA","NA",1360,"0.02","-1","mono","no cover crop","no cover crop","Italian ryegrass","annual rye grass cover crop","Single species","Non-legume","Dependent on other factors","assumed societal harm","Other Soil Properties","Physical Properties","Positive","assumed societal harm",7.42,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Physical Properties | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
