"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover crop",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3  water/cm^3 soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1023","Cover crop",37,"2003-2","1","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative nitrous oxide flux from soil April 2003-Mar 2004",NA,"NA","kg N2O-N/ha","Tukey","se",0,"2","NA",3.97,1,"2","NA",2.17,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-45.34,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1024","Cover crop",37,"2003-2","1","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative nitrous oxide flux from soil April 2003-Mar 2004",NA,"NA","kg N2O-N/ha","Tukey","mean",0,"3","NA",2.17,1,"3","NA",2.28,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,5.07,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1025","Cover crop",37,"2003-2","1","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative nitrous oxide flux from soil April 2003-Mar 2004",NA,"NA","kg N2O-N/ha","Tukey","se",0,"3","NA",0.3,1,"3","NA",0.31,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,3.33,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1026","Cover crop",37,"2003-2","2","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative nitrous oxide flux from soil April 2004 - Feb 2004",NA,"NA","kg N2O-N/ha","Tukey","mean",0,"2","NA",6.96,1,"2","NA",2.14,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-69.25,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1027","Cover crop",37,"2003-2","2","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative nitrous oxide flux from soil April 2004 - Feb 2004",NA,"NA","kg N2O-N/ha","Tukey","se",0,"2","NA",8.21,1,"2","NA",3.49,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-57.49,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1028","Cover crop",37,"2003-2","2","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative nitrous oxide flux from soil April 2004 - Feb 2004",NA,"NA","kg N2O-N/ha","Tukey","mean",0,"3","NA",11.3,1,"3","NA",15.4,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,36.28,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1029","Cover crop",37,"2003-2","2","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative nitrous oxide flux from soil April 2004 - Feb 2004",NA,"NA","kg N2O-N/ha","Tukey","se",0,"3","NA",2.41,1,"3","NA",7.33,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,204.15,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1030","Cover crop",20,"2009-3","1;2;3","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative N2O-N emissions from soil",NA,"NA","kg N2O-N/ha","LSD","mean",0,"2","NA",1.47,1,"2","NA",0.99,"0.96","0","mono","no cover crop","no winter cover crop, 0 kg fertilizer N / ha","winter rye","rye winter cover crop, 0 kg fertilizer N / ha","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-32.65,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1031","Cover crop",20,"2009-3","1;2;3","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative N2O-N emissions from soil",NA,"NA","kg N2O-N/ha","LSD","mean",0,"3","NA",2.92,1,"3","NA",4.57,"0.96","0","mono","no cover crop","no winter cover crop, 135 kg fertilizer N / ha","winter rye","rye winter cover crop, 135 kg fertilizer N / ha","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,56.51,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1032","Cover crop",20,"2009-3","1;2;3","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative N2O-N emissions from soil",NA,"NA","kg N2O-N/ha","LSD","mean",0,"4","NA",4.87,1,"4","NA",4.97,"0.96","0","mono","no cover crop","no winter cover crop, 225 kg fertilizer N / ha","winter rye","rye winter cover crop, 225 kg fertilizer N / ha","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,2.05,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1033","Cover crop",20,"2009-3","1;2;3","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative N2O-N emissions from soil",NA,"NA","kg N2O-N/ha","LSD","se",0,"2","NA",0.19,1,"2","NA",0.15,"0.96","0","mono","no cover crop","no winter cover crop, 0 kg fertilizer N / ha","winter rye","rye winter cover crop, 0 kg fertilizer N / ha","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-21.05,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1034","Cover crop",20,"2009-3","1;2;3","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative N2O-N emissions from soil",NA,"NA","kg N2O-N/ha","LSD","se",0,"3","NA",0.88,1,"3","NA",1.3,"0.96","0","mono","no cover crop","no winter cover crop, 135 kg fertilizer N / ha","winter rye","rye winter cover crop, 135 kg fertilizer N / ha","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,47.73,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1035","Cover crop",20,"2009-3","1;2;3","1","Climate Mitigation","Nitrogen Emissions","Nitrous oxide (N2O)","cumulative N2O-N emissions from soil",NA,"NA","kg N2O-N/ha","LSD","se",0,"4","NA",0.69,1,"4","NA",1.76,"0.96","0","mono","no cover crop","no winter cover crop, 225 kg fertilizer N / ha","winter rye","rye winter cover crop, 225 kg fertilizer N / ha","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,155.07,"Climate Mitigation | Nitrogen Emissions | Nitrous oxide (N2O)","Negative | assumed societal harm"
"1036","Cover crop",50,"2002-5","5","1","Water Quality","Nutrient Runoff","Nitrate","runoff quantity following fall manure",NA,"NA","L/m^2","PDIFF","mean",0,"NA","NA",13.6,1,"NA","NA",1.5,"0.05","1","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-88.97,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1037","Cover crop",50,"2002-5","5","1","Water Quality","Nutrient Runoff","Nitrate","runoff quantity following spring manure",NA,"NA","L/m^2","PDIFF","mean",0,"NA","NA",6.4,1,"NA","NA",5.2,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-18.75,"Water Quality | Nutrient Runoff | Nitrate","Negative | assumed societal harm"
"1038","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"se",0,"4","NA",268.9,1,"4","NA",268.2,"ns","0","mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume","Dependent on other factors","assumed societal harm","Other Soil Properties","Soil Structure","Positive","assumed societal harm",-0.26,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Soil Structure | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1039","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"se",0,"4","NA",268.9,2,"4","NA",269.1,"ns","0","mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Soil Structure","Positive","assumed societal harm",0.07,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Soil Structure | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1040","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"se",0,"4","NA",268.9,3,"4","NA",268.9,"ns","0","mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Soil Structure","Positive","assumed societal harm",0,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Soil Structure | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1041","Cover crop",4,"2011-2","1;2","1;2;3;4","Other Soil Properties","Physical Properties","Compaction","soil penetration resistance","0-50 cm","0-60 cm","kPa",NA,"se",2,"5","NA",268.9,3,"5","NA",269,"ns","0","mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture","Dependent on other factors","assumed societal harm","Other Soil Properties","Soil Structure","Positive","assumed societal harm",0.04,"Other Soil Properties | Physical Properties | Compaction ; Other Soil Properties | Soil Structure | Compaction","Dependent on other factors | assumed societal harm ; Positive | assumed societal harm"
"1042","Cover crop",13,"1994-3","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",0,"NA","NA",0.226,1,"NA","NA",0.224,"ns","0","mono","no cover crop","no winter cover crop","oat","oat winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-0.88,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1043","Cover crop",13,"1994-3","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",0,"NA","NA",0.226,2,"NA","NA",0.217,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.98,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1044","Cover crop",13,"1994-3","2","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",0,"NA","NA",0.292,1,"NA","NA",0.296,"ns","0","mono","no cover crop","no winter cover crop","oat","oat winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,1.37,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1045","Cover crop",13,"1994-3","2","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",0,"NA","NA",0.296,2,"NA","NA",0.299,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,1.01,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1046","Cover crop",13,"1994-3","3","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",0,"NA","NA",0.293,1,"NA","NA",0.289,"ns","0","mono","no cover crop","no winter cover crop","oat","oat winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-1.37,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1047","Cover crop",13,"1994-3","3","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",0,"NA","NA",0.293,2,"NA","NA",0.317,"0.05","1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,8.19,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1048","Cover crop",13,"1994-3","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",1,"NA","NA",0.224,2,"NA","NA",0.217,"ns","0","mono_mono","oat","oat winter cover crop","winter rye","rye winter cover crop","Mixture comparisons","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.13,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1049","Cover crop",13,"1994-3","2","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",1,"NA","NA",0.296,2,"NA","NA",0.299,"ns","0","mono_mono","oat","oat winter cover crop","winter rye","rye winter cover crop","Mixture comparisons","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,1.01,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1050","Cover crop",13,"1994-3","3","1","Other Soil Properties","Abiotic Factors","Soil moisture","volumetric water content","0-7.6 cm","0-30 cm","m^3/m^3","LSD","mean",1,"NA","NA",0.289,2,"NA","NA",0.317,"0.05","NA","mono_mono","oat","oat winter cover crop","winter rye","rye winter cover crop","Mixture comparisons","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,9.69,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"1051","Cover crop",18,"2005-4","3","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","average soil nitrate in 0-60 cm layer in late spring (preplanting of maize)","0-60 cm","0-60 cm","kg N/ha","LSM","mean",0,"NA","NA",61,1,"NA","NA",60,"ns","0","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-1.64,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"1052","Cover crop",18,"2005-4","1","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","average soil nitrate in 0-60 cm layer in late spring (preplanting of soybean)","0-60 cm","0-60 cm","kg N/ha","LSM","mean",0,"NA","NA",87,1,"NA","NA",53,"0.05","-1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-39.08,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"1053","Cover crop",18,"2005-4","2","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","average soil nitrate in 0-60 cm layer in late spring (preplanting of soybean)","0-60 cm","0-60 cm","kg N/ha","LSM","mean",0,"NA","NA",82,1,"NA","NA",53,"0.05","-1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-35.37,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"1054","Cover crop",18,"2005-4","3","1","Soil Nutrients","Nitrogen","Nitrate (NO3)","average soil nitrate in 0-60 cm layer in late spring (preplanting of soybean)","0-60 cm","0-60 cm","kg N/ha","LSM","mean",0,"NA","NA",37,1,"NA","NA",65,"0.05","-1","mono","no cover crop","no winter cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,75.68,"Soil Nutrients | Nitrogen | Nitrate (NO3)","Dependent on other factors | dependent on other factors"
"1055","Cover crop",2,"2006-5","2","1","Crop Yields","Grain Production","Soybean","soybean grain yield",NA,"NA","Mg/ha","Tukey","mean",0,"NA","NA",2.3,2,"NA","NA",1.9,"0.05","-1","mono","no cover crop","fallow field, yields of soybean","oat","oat cover crop, yields of soybean","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-17.39,"Crop Yields | Grain Production | Soybean","Positive | assumed societal benefit"
