review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,norm_interp2,norm_interp3,group_level1_alt,group_level2_alt,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
Continuous cover,4022,2016-3,3,3,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,280.23,3,NA,NA,293.79,NA,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,4.84,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,3,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,280.23,4,NA,NA,282.49,NA,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,0.81,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,3,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,275.71,3,NA,NA,293.79,NA,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,6.56,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,3,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,275.71,4,NA,NA,282.49,NA,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,2.46,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,3,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,275.71,3,NA,NA,293.79,NA,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,6.56,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,3,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,275.71,4,NA,NA,282.49,NA,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,2.46,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,318.41,3,NA,NA,323.38,NA,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,1.56,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,318.41,4,NA,NA,340.8,NA,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,7.03,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,340.8,3,NA,NA,323.38,NA,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,-5.11,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,340.8,4,NA,NA,340.8,NA,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,0,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,328.36,3,NA,NA,323.38,NA,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,-1.52,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,1,Climate Mitigation,Carbon Storage,Soil Organic Carbon,total heavy organic matter fraction,0-40 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,328.36,4,NA,NA,340.8,NA,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,3.79,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 0-10 cm depth",0-10 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,401,3,NA,NA,409,ns,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,2,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 0-10 cm depth",0-10 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,401,4,NA,NA,423,ns,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,5.49,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 0-10 cm depth",0-10 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,408,3,NA,NA,409,ns,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,0.25,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 0-10 cm depth",0-10 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,408,4,NA,NA,423,ns,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,3.68,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 0-10 cm depth",0-10 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,432,3,NA,NA,409,ns,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,-5.32,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 0-10 cm depth",0-10 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,432,4,NA,NA,423,ns,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,-2.08,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 10-20 cm depth",10-20 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,399,3,NA,NA,443,ns,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,11.03,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 10-20 cm depth",10-20 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,399,4,NA,NA,432,ns,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,8.27,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 10-20 cm depth",10-20 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,431,3,NA,NA,443,ns,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,2.78,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 10-20 cm depth",10-20 cm,0-30 cm,mg C/kg,Tukeys,mean,1,NA,NA,431,4,NA,NA,432,ns,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,0.23,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 10-20 cm depth",10-20 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,408,3,NA,NA,443,ns,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,8.58,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 10-20 cm depth",10-20 cm,0-30 cm,mg C/kg,Tukeys,mean,2,NA,NA,408,4,NA,NA,432,ns,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,5.88,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 20-30 cm depth",20-30 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,366,3,NA,NA,383,ns,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,4.64,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
Continuous cover,4022,2016-3,3,2,Climate Mitigation,Carbon Storage,Soil Organic Carbon,"heavy organic matter fraction, 20-30 cm depth",20-30 cm,0-30 cm,mg C/kg,Tukeys,mean,0,NA,NA,366,4,NA,NA,389,ns,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health,Positive,assumed societal benefit,Other Soil Properties,Chemical Properties,Dependent on other factors,assumed societal benefit,6.28,Climate Mitigation | Carbon Storage | Soil Organic Carbon ; Other Soil Properties | Chemical Properties | Soil Organic Carbon,Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit
