"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"Tillage",6000,"2017-2","1","1","Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No",NA,NA,"ton/ha","Tukey","mean",0,NA,NA,3.93,1,NA,NA,5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Phosphorus Decomposition Rate Of Buried Residues","amount of phosphorus remaining from buried green manure (Tithonia diversifolia) after 6 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.14,1,NA,NA,0.12,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.02,"Other Soil Properties | Biotic Factors | Phosphorus Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Phosphorus Decomposition Rate Of Buried Residues","amount of phosphorus remaining from buried green manure (Tithonia diversifolia) after 8 weeks, short long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.14,1,NA,NA,0.09,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.05,"Other Soil Properties | Biotic Factors | Phosphorus Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Phosphorus Decomposition Rate Of Buried Residues","amount of phosphorus remaining from buried green manure (Tithonia diversifolia) after 10 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.12,1,NA,NA,0.07,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.05,"Other Soil Properties | Biotic Factors | Phosphorus Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Phosphorus Decomposition Rate Of Buried Residues","amount of phosphorus remaining from buried green manure (Tithonia diversifolia) after 12 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.1,1,NA,NA,0.07,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.03,"Other Soil Properties | Biotic Factors | Phosphorus Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,30.85,1,NA,NA,29.15,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-1.7,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,32.65,1,NA,NA,35.1,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",2.45,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 4 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,48.33,1,NA,NA,43.75,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-4.58,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 4 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,43.45,1,NA,NA,44.69,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.24,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 2 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,35.52,1,NA,NA,31.61,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-3.91,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,31.05,1,NA,NA,29.37,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-1.68,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 6 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,28.81,1,NA,NA,22.94,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-5.87,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 8 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,23.22,1,NA,NA,20.42,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-2.8,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 10 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,20.14,1,NA,NA,19.02,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-1.12,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 12 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,16.78,1,NA,NA,12.59,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-4.19,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 2 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,32.6,1,NA,NA,34.79,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",2.19,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,32.33,1,NA,NA,32.88,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.55,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 6 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,27.67,1,NA,NA,29.32,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.65,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 8 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,25.48,1,NA,NA,26.85,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.37,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 10 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,23.84,1,NA,NA,17.26,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-6.58,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried green manure (Tithonia diversifolia) after 12 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,19.73,1,NA,NA,13.42,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-6.31,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","2","Other Soil Properties","Biotic Factors","Carbon Decomposition Rate Of Buried Residues","amount of organic carbon remaining from buried animal manure after 2 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,32.43,1,NA,NA,32.7,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.27,"Other Soil Properties | Biotic Factors | Carbon Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
