"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Tillage",6000,"2017-2","1",1,"Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",3.93,1,"NA","NA",5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"1058","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, stretch, 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, stretch)","Tukey","mean",0,"3","NA",12.4,1,"3","NA",13,".035 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",4.84,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1059","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, stretch, no surface residues added","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, stretch)","Tukey","mean",0,"2","NA",13,1,"2","NA",13,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1060","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, stretch, 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, stretch)","Tukey","mean",0,"3","NA",12.8,1,"3","NA",12.5,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",-2.34,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1061","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, carboxyl C=O, no surface residues added","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (carboxyl C=O)","Tukey","mean",0,"2","NA",10.9,1,"2","NA",11.5,".034 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",5.5,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1062","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, carboxyl C=O, 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (carboxyl C=O)","Tukey","mean",0,"3","NA",10.8,1,"3","NA",11.6,".034 (tillage)","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",7.41,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1063","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, carboxyl C=O, no surface residues added","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (carboxyl C=O)","Tukey","mean",0,"2","NA",11.2,1,"2","NA",11.4,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",1.79,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1064","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, carboxyl C=O, 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (carboxyl C=O)","Tukey","mean",0,"3","NA",10.9,1,"3","NA",11,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0.92,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1065","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aromatic C = C, amide C = O, no surface residues added","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (aromatic C = C, amide C = O)","Tukey","mean",0,"2","NA",19.5,1,"2","NA",19.5,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1066","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aromatic C = C, amide C = O, 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (aromatic C = C, amide C = O)","Tukey","mean",0,"3","NA",19.7,1,"3","NA",19.3,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",-2.03,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1067","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aromatic C = C, amide C = O, no surface residues added","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (aromatic C = C, amide C = O)","Tukey","mean",0,"2","NA",19.3,1,"2","NA",19,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",-1.55,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1068","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aromatic C = C, amide C = O, 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (aromatic C = C, amide C = O)","Tukey","mean",0,"3","NA",19.3,1,"3","NA",19.3,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1069","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, bend, no surface residues added","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, bend)","Tukey","mean",0,"2","NA",17.3,1,"2","NA",17.4,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0.58,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1070","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, bend, 2 Mg/ha maize residue applied to surface","No","0-15 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, bend)","Tukey","mean",0,"3","NA",17.3,1,"3","NA",17.3,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1071","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, bend, no surface residues added","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, bend)","Tukey","mean",0,"2","NA",17,1,"2","NA",17,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 0 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 0 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",0,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
"1072","Tillage",6009,"2003-10","10",1,"Other Soil Properties","Chemical Properties","Soil Organic Matter Content","relative absorbance of organic functional group by diffuse reflectance infrared Fourier transform spectroscopy, aliphatic C-H, bend, 2 Mg/ha maize residue applied to surface","No","15-30 cm","0-30 cm","relative absorbance of organic functional group (aliphatic C-H, bend)","Tukey","mean",0,"3","NA",17,1,"3","NA",17.3,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, 2 Mg/ha maize residue applied to surface","Conservation Tillage","hand hoe, 3 cm depth, 2 Mg/ha maize residue applied to surface",5.5,11,"Conventional Tillage - Conservation Tillage","Cereals: Beans","Dependent on other factors","assumed societal benefit","Climate Mitigation","Carbon Storage","Positive","assumed societal benefit",1.76,"Other Soil Properties | Chemical Properties | Soil Organic Matter Content ; Climate Mitigation | Carbon Storage | Soil Organic Matter Content","Dependent on other factors | assumed societal benefit ; Positive | assumed societal benefit"
