"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"884","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.7,1,"3","NA",0,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"885","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.7,1,"3","NA",0,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"886","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.7,1,"3","NA",0,"0.05","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"887","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"888","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"889","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"890","Early Season Pest Management",80,"2010-2","1","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"891","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"892","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"893","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"894","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"895","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"896","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"897","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"898","Early Season Pest Management",80,"2010-2","2","3","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,NA,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"899","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",5,1,"3","NA",7.3,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,46,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"900","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",5,1,"3","NA",7.3,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,46,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"901","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.2,1,"3","NA",4.4,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,37.5,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"902","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.2,1,"3","NA",4.4,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,37.5,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"903","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",6.3,1,"3","NA",1.7,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-73.02,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"904","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",6.3,1,"3","NA",1.7,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-73.02,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"905","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.3,1,"3","NA",1.7,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-48.48,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"906","Early Season Pest Management",80,"2010-2","1","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3.3,1,"3","NA",1.7,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-48.48,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"907","Early Season Pest Management",80,"2010-2","2","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"908","Early Season Pest Management",80,"2010-2","2","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"909","Early Season Pest Management",80,"2010-2","2","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"910","Early Season Pest Management",80,"2010-2","2","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",3,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"911","Early Season Pest Management",80,"2010-2","2","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.7,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"912","Early Season Pest Management",80,"2010-2","2","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"3","NA",0.7,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"913","Early Season Pest Management",80,"2010-2","2","4","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"3","NA",0.7,1,"3","NA",0,"ns","untreated_soilI","untreated","untreated 100:0 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 100:0 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-100,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
