review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"soil microbial respiration, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,10.4,3,NA,NA,16.4,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"soil microbial respiration, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,10.4,4,NA,NA,12.8,ns,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"soil microbial respiration, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,17.9,3,NA,NA,16.4,ns,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"soil microbial respiration, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,17.9,4,NA,NA,12.8,0.05,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"soil microbial respiration, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,12.3,3,NA,NA,16.4,0.05,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"soil microbial respiration, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,12.3,4,NA,NA,12.8,ns,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 0-10 cm depth",0-10 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,42.2,3,NA,NA,38.4,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 0-10 cm depth",0-10 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,42.2,4,NA,NA,40.1,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 0-10 cm depth",0-10 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,38.2,3,NA,NA,38.4,ns,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 0-10 cm depth",0-10 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,38.2,4,NA,NA,40.1,0.05,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 0-10 cm depth",0-10 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,41.1,3,NA,NA,38.4,0.05,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 0-10 cm depth",0-10 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,41.1,4,NA,NA,40.1,ns,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 10-20 cm depth",10-20 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,40.4,3,NA,NA,37.7,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 10-20 cm depth",10-20 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,40.4,4,NA,NA,39.9,ns,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 10-20 cm depth",10-20 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,37.4,3,NA,NA,37.7,ns,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 10-20 cm depth",10-20 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,37.4,4,NA,NA,39.9,0.05,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 10-20 cm depth",10-20 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,40.2,3,NA,NA,37.7,0.05,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 10-20 cm depth",10-20 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,40.2,4,NA,NA,39.9,ns,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",20-30 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,40.3,3,NA,NA,38.1,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",20-30 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,40.3,4,NA,NA,38.2,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",20-30 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,35.2,3,NA,NA,38.1,0.05,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",20-30 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,35.2,4,NA,NA,38.2,0.05,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",20-30 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,39.3,3,NA,NA,38.1,ns,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",20-30 cm,0-30 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,39.3,4,NA,NA,38.2,ns,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,39.5,3,NA,NA,37.6,ns,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,0,NA,NA,39.5,4,NA,NA,37.7,ns,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,34.1,3,NA,NA,37.6,0.05,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,1,NA,NA,34.1,4,NA,NA,37.7,0.05,monocrop,bean,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,38.2,3,NA,NA,37.6,ns,monocrop,dolichos,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4022,2016-3,3,3,Other Soil Properties,Biotic Factors,Respiration,"metabolic quotient, 20-30 cm depth",30-40 cm,0-60 cm,RMS-mg/kg/d,Tukeys,mean,2,NA,NA,38.2,4,NA,NA,37.7,ns,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable;Bean,Uniform,Rainfed,Climate Mitigation;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,15.97,2,NA,NA,15.86,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,1,NA,NA,7.93,2,NA,NA,15.86,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,5.9,2,NA,NA,7.83,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,1,NA,NA,3.86,2,NA,NA,7.83,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,5.7,2,NA,NA,6.6,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,5.03,2,NA,NA,5.33,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,7.39,2,NA,NA,7.59,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community diversity,soil macrofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,2.72,2,NA,NA,2.82,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,2.99,2,NA,NA,3.26,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,1,NA,NA,2.25,2,NA,NA,3.26,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,2.28,2,NA,NA,1.28,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,1,NA,NA,0.95,2,NA,NA,1.28,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,2,2,NA,NA,3.71,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,2.18,2,NA,NA,3.91,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,0-15 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,4.33,2,NA,NA,4.71,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community diversity,soil mesofauna richness,15-30 cm,0-30 cm,richness (S),Tukeys,mean,0,NA,NA,2.28,2,NA,NA,3.27,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community,soil macrofauna abundance,0-15 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,1641.71,2,NA,NA,927.43,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community,soil macrofauna abundance,0-15 cm,0-30 cm,#/m^2,Tukeys,mean,1,NA,NA,706,2,NA,NA,927.43,NA,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community,soil macrofauna abundance,0-15 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,231.76,2,NA,NA,347.64,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community,soil macrofauna abundance,15-30 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,162.23,2,NA,NA,177.68,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community,soil macrofauna abundance,0-15 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,485.71,2,NA,NA,385.71,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community,soil macrofauna abundance,15-30 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,142.91,2,NA,NA,104.12,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community,soil mesofauna abundance,0-15 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,847.58,2,NA,NA,579.93,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Community,soil mesofauna abundance,15-30 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,267.66,2,NA,NA,66.91,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community,soil mesofauna abundance,0-15 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,602.51,2,NA,NA,817.6,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,2,Pests,Non-Predators & Pests,Community,soil mesofauna abundance,15-30 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,448.87,2,NA,NA,1401.43,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community,soil mesofauna abundance,0-15 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,2955.22,2,NA,NA,4686.57,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,15,3,Pests,Non-Predators & Pests,Community,soil mesofauna abundance,15-30 cm,0-30 cm,#/m^2,Tukeys,mean,0,NA,NA,776.12,2,NA,NA,1223.88,NA,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Earthworms,earthworm (Oligochaeta) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,192,2,NA,NA,197,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Earthworms,earthworm (Oligochaeta) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,0,2,NA,NA,197,0.05,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Earthworms,earthworm (Oligochaeta) abundance,15-30 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,16,2,NA,NA,48,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Earthworms,earthworm (Oligochaeta) abundance,15-30 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,0,2,NA,NA,48,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,termite (Isoptera) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,283,2,NA,NA,187,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,termite (Isoptera) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,43,2,NA,NA,187,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,termite (Isoptera) abundance,15-30 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,432,2,NA,NA,432,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,termite (Isoptera) abundance,15-30 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,107,2,NA,NA,432,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,"ants, bee, & wasp (hymenoptera) abundance",0-15 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,901,2,NA,NA,251,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,"ants, bee, & wasp (hymenoptera) abundance",0-15 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,501,2,NA,NA,251,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,"ants, bee, & wasp (hymenoptera) abundance",15-30 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,256,2,NA,NA,91,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,"ants, bee, & wasp (hymenoptera) abundance",15-30 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,144,2,NA,NA,91,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,beetle (Coleoptera) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,139,2,NA,NA,160,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,beetle (Coleoptera) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,59,2,NA,NA,160,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,beetle (Coleoptera) abundance,15-30 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,37,2,NA,NA,21,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,beetle (Coleoptera) abundance,15-30 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,43,2,NA,NA,21,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,fly (Diptera) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,0,NA,NA,0,2,NA,NA,5,ns,monocrop,maize,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
Continuous cover,4023,2003-15,6,1,Pests,Non-Predators & Pests,Invertebrates,fly (Diptera) abundance,0-15 cm,0-30 cm,#,Tukeys,mean,1,NA,NA,43,2,NA,NA,5,ns,monocrop,bean,intercrop,bean;maize,2,Legume & Non-Legume,Cereal;Bean,Variable,Rainfed,Pest Management;Soil Health
